Date,Gold_Toman,USD_Toman,Ounce_Toman,Oil_Toman
2021-02-07,1131000.00,249780.00,446831448.10,14697055.24
2021-02-06,1087600.00,243850.00,436223270.95,14348134.04
2021-02-04,1074400.00,237470.00,424810088.80,13972734.84
2021-02-03,1074400.00,239070.00,438024042.33,13976031.98
2021-02-02,1088300.00,239490.00,438386445.00,13761095.18
2021-02-01,1095500.00,243480.00,453067595.89,13720097.63
2021-01-31,1094100.00,240850.00,442658220.88,13374400.21
2021-01-30,1107700.00,244440.00,449256281.97,13573752.90
2021-01-28,1073100.00,232110.00,426594974.67,12889068.02
2021-01-27,1073100.00,239650.00,442130290.85,13374866.83
2021-01-26,1055700.00,238030.00,440522109.38,13308257.26
2021-01-25,1046500.00,234310.00,434621624.72,13093243.05
2021-01-24,1065000.00,233540.00,435622173.40,13101593.64
2021-01-23,1054600.00,234620.00,437636697.46,13162181.64
2021-01-21,1035200.00,226550.00,422583726.06,12709454.65
2021-01-20,1035200.00,227870.00,425182638.56,12778950.02
2021-01-19,992300.00,226450.00,416554775.00,12658555.35
2021-01-18,962200.00,219830.00,406751459.73,12402808.20
2021-01-16,999900.00,229470.00,424588352.20,12946696.98
2021-01-14,1039100.00,239530.00,443202370.70,13514282.16
2021-01-13,1039100.00,238540.00,442157738.18,13372552.73
2021-01-12,1082800.00,244430.00,450460052.97,13829849.85
2021-01-11,1106100.00,249180.00,460883321.92,13869358.76
2021-01-10,1101500.00,248740.00,475665514.15,13526481.47
2021-01-09,1108600.00,248770.00,475722883.15,13528112.87
2021-01-07,1157300.00,255510.00,488611785.48,13894634.07
2021-01-06,1157300.00,254850.00,485973471.22,13838354.81
2021-01-05,1166800.00,258530.00,504831518.38,13857207.61
2021-01-04,1206500.00,260980.00,507527793.26,13333468.24
2021-01-03,1188300.00,258980.00,489731180.00,13296033.24
2021-01-02,1158000.00,257140.00,486251740.00,13201567.64
2020-12-30,1147960.00,256294.00,484651954.00,13158134.00
2020-12-29,1146900.00,257350.00,483740782.43,13148011.54
2020-12-28,1143700.00,257150.00,482721967.44,13078649.16
2020-12-27,1149300.00,257440.00,483961462.29,13204097.84
2020-12-26,1146500.00,257740.00,484525432.29,13219484.84
2020-12-24,1153900.00,258620.00,486179744.31,13264620.04
2020-12-23,1153900.00,259120.00,485772251.35,13266944.20
2020-12-22,1149000.00,259280.00,483972041.67,12984742.87
2020-12-21,1142100.00,256820.00,482616131.46,13074706.16
2020-12-20,1141200.00,256040.00,483198675.50,13186060.00
2020-12-19,1137000.00,255440.00,482066355.53,13155160.00
2020-12-17,1137200.00,258020.00,486935331.40,13288030.00
2020-12-16,1137200.00,260210.00,482975774.65,13291527.28
2020-12-15,1129900.00,257760.00,477448860.59,13083897.17
2020-12-14,1137900.00,259960.00,475388839.31,13073388.64
